id,property_type,room_type,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,has_availability,accommodates,bathrooms,bedrooms,beds,guests_included,extra_people
1251299,Apartment,Private room,Real Bed,$68.00 ,$476.00 ,"$2,040.00 ",$0.00 ,$35.00 ,3,100,t,3,1,1,1,2,18
1254631,Apartment,Entire home/apt,Real Bed,$54.00 ,$378.00 ,"$1,620.00 ",$300.00 ,$20.00 ,3,14,t,2,1,1,1,1,15
1255664,Loft,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$0.00 ,$85.00 ,13,1125,t,2,1,1,1,1,0
1256590,Boat,Entire home/apt,Real Bed,$199.00 ,"$1,393.00 ","$5,970.00 ",$250.00 ,,1,14,t,4,0.5,0,2,1,0
1258253,Apartment,Entire home/apt,Real Bed,$29.00 ,$203.00 ,$870.00 ,$300.00 ,,4,300,t,2,1,1,1,1,10
1259092,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$500.00 ,$40.00 ,3,999,t,2,1,1,1,1,15
1263828,Apartment,Private room,Real Bed,$68.00 ,$476.00 ,"$2,040.00 ",$250.00 ,$25.00 ,2,1125,t,4,1,1,2,3,10
1264077,Apartment,Entire home/apt,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$200.00 ,$0.00 ,60,1125,t,2,1,1,1,1,4
1264154,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$150.00 ,$29.00 ,4,28,t,2,1,1,1,1,15
1265542,Guest suite,Entire home/apt,Real Bed,$130.00 ,$910.00 ,"$3,900.00 ",$0.00 ,$30.00 ,1,1124,t,6,1,2,4,4,18
1266630,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$200.00 ,$35.00 ,2,365,t,2,1,1,1,2,0
1267501,Apartment,Entire home/apt,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$200.00 ,$30.00 ,70,300,t,2,1,1,1,2,0
1268657,Condominium,Entire home/apt,Real Bed,$105.00 ,$735.00 ,"$3,150.00 ",$300.00 ,$50.00 ,3,1124,t,7,1,2,4,1,15
1268889,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ","$1,300.00 ",$0.00 ,365,1125,t,2,1,1,2,1,0
1268990,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$300.00 ,$10.00 ,3,10,t,2,1,1,1,1,15
1272110,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",$400.00 ,$25.00 ,1000,1125,t,2,1,1,1,2,0
1272125,Apartment,Private room,Pull-out Sofa,$33.00 ,$231.00 ,$990.00 ,,,5,31,t,2,1,1,1,2,15
1273287,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$300.00 ,$30.00 ,3,365,t,3,1,1,2,2,15
1273930,Apartment,Entire home/apt,Real Bed,$102.00 ,$714.00 ,"$3,060.00 ",,,3,1125,t,3,1,1,3,2,20
1273941,Apartment,Entire home/apt,Real Bed,$104.00 ,$728.00 ,"$3,120.00 ",,,3,1125,t,4,1,1,4,2,20
1273954,Apartment,Entire home/apt,Real Bed,$104.00 ,$728.00 ,"$3,120.00 ",,,3,1125,t,4,1,1,4,2,20
1273965,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",,,3,1125,t,3,1,1,3,2,20
1274386,Apartment,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,,,1,1125,t,3,1,1,2,1,12
1274387,Apartment,Private room,Real Bed,$24.00 ,$168.00 ,$720.00 ,,,1,1125,t,4,1,1,4,1,12
1274612,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,,$15.00 ,3,60,t,2,1,1,1,1,15
1275721,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",,$55.00 ,5,28,t,5,1,3,5,2,15
1275837,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",$0.00 ,$20.00 ,7,1125,t,2,1,1,2,2,20
1277277,Apartment,Entire home/apt,Real Bed,$140.00 ,$980.00 ,"$4,200.00 ",$200.00 ,,3,1125,t,4,1,1,4,1,0
1282857,Apartment,Entire home/apt,Pull-out Sofa,$76.00 ,$532.00 ,"$2,280.00 ",$100.00 ,$35.00 ,2,1125,t,3,1,1,2,2,15
1283324,Loft,Entire home/apt,Real Bed,$117.00 ,$819.00 ,"$3,510.00 ",$200.00 ,$60.00 ,3,1125,t,6,2,2,4,1,45
1288312,Apartment,Private room,Pull-out Sofa,$60.00 ,$420.00 ,"$1,800.00 ",,$30.00 ,2,1000,t,2,1,1,1,2,25
1288538,Apartment,Entire home/apt,Real Bed,$110.00 ,$770.00 ,"$3,300.00 ",$0.00 ,$0.00 ,5,1125,t,1,1,1,1,1,20
1288665,House,Entire home/apt,Real Bed,$73.00 ,$511.00 ,"$2,190.00 ",$400.00 ,$30.00 ,2,14,t,2,1,1,2,1,15
1289498,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",$150.00 ,$70.00 ,60,1125,t,4,1,1,1,1,0
1290479,Apartment,Entire home/apt,Pull-out Sofa,$65.00 ,$455.00 ,"$1,950.00 ",$200.00 ,,4,180,t,2,1,1,1,2,0
1290566,Apartment,Private room,Real Bed,$46.00 ,$322.00 ,"$1,380.00 ",,,6,1125,t,1,1,1,1,1,0
1291967,Apartment,Entire home/apt,Real Bed,$27.00 ,$189.00 ,$810.00 ,$500.00 ,,90,300,t,2,1,0,1,2,0
1292808,Apartment,Private room,Real Bed,$31.00 ,$217.00 ,$930.00 ,$0.00 ,$14.00 ,4,12,t,2,1,1,1,1,10
1294026,Houseboat,Entire home/apt,Real Bed,$280.00 ,"$1,960.00 ","$8,400.00 ",$300.00 ,$0.00 ,3,1123,t,4,1,1,1,2,20
1296055,Apartment,Entire home/apt,Couch,$55.00 ,$385.00 ,"$1,650.00 ",$250.00 ,$30.00 ,1,20,t,3,1,1,3,1,25
1296116,Apartment,Entire home/apt,Real Bed,$52.00 ,$364.00 ,"$1,560.00 ",,$20.00 ,3,1125,t,2,1,1,1,1,0
1296135,Apartment,Entire home/apt,Real Bed,$99.00 ,$693.00 ,"$2,970.00 ",$200.00 ,$35.00 ,5,1125,t,3,1,2,3,1,0
1297234,Apartment,Private room,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",,,1,1125,t,2,1,1,1,2,15
1297316,Apartment,Entire home/apt,Real Bed,$62.00 ,$434.00 ,"$1,860.00 ",$300.00 ,$70.00 ,3,120,t,8,1,2,3,3,25
1300487,Apartment,Private room,Airbed,$40.00 ,$280.00 ,"$1,200.00 ",,,3,1125,t,1,1,1,1,1,0
1302932,Condominium,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$200.00 ,$38.00 ,5,1123,t,2,1,1,1,1,5
1304376,Apartment,Private room,Real Bed,$76.00 ,$532.00 ,"$2,280.00 ",,,1,1125,t,2,,1,,1,0
1304785,Apartment,Private room,Real Bed,$39.00 ,$273.00 ,"$1,170.00 ",$0.00 ,$5.00 ,1,1125,t,3,1,1,1,1,15
1306162,Apartment,Private room,Real Bed,$57.00 ,$399.00 ,"$1,710.00 ",$400.00 ,$20.00 ,7,1125,t,4,1,1,4,2,0
1306679,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$200.00 ,$35.00 ,2,30,t,2,1,1,1,1,15
1307230,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$20.00 ,3,365,t,2,1,1,1,1,15
1307562,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$200.00 ,$70.00 ,8,75,t,2,1,1,1,1,25
1309100,Apartment,Entire home/apt,Real Bed,$107.00 ,$749.00 ,"$3,210.00 ",,$30.00 ,2,90,t,6,1.5,2,3,3,20
1311838,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$0.00 ,$20.00 ,2,1125,t,4,1,1,2,2,10
1312007,Apartment,Entire home/apt,Real Bed,$62.00 ,$434.00 ,"$1,860.00 ","$1,000.00 ",$60.00 ,60,1125,t,4,1,3,3,3,10
1314489,Apartment,Entire home/apt,Real Bed,$54.00 ,$378.00 ,"$1,620.00 ",$150.00 ,$40.00 ,24,365,t,2,1,1,1,2,0
1315106,Apartment,Entire home/apt,Real Bed,$158.00 ,"$1,106.00 ","$4,740.00 ",,$25.00 ,6,1125,t,6,2,3,4,1,0
1319575,Apartment,Entire home/apt,Real Bed,$27.00 ,$189.00 ,$810.00 ,$600.00 ,$45.00 ,270,550,t,3,1,1,2,1,0
1322019,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$100.00 ,,2,1125,t,2,,1,1,2,25
1322780,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$113.00 ,$30.00 ,3,1125,t,2,1,1,2,1,0
1323225,Apartment,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",$100.00 ,$30.00 ,3,1125,t,2,1,1,1,1,0
1323313,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$300.00 ,$100.00 ,90,365,t,4,1,1,2,2,25
1323516,Apartment,Entire home/apt,Futon,$42.00 ,$294.00 ,"$1,260.00 ",$0.00 ,$0.00 ,10,1125,t,3,1,1,2,1,20
1325308,Apartment,Entire home/apt,Real Bed,$82.00 ,$574.00 ,"$2,460.00 ",$250.00 ,$25.00 ,5,1125,t,4,1.5,2,4,5,10
1325593,Apartment,Entire home/apt,Real Bed,$25.00 ,$175.00 ,$750.00 ,$0.00 ,$0.00 ,90,180,t,2,1,1,1,2,0
1327416,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,$60.00 ,5,1125,t,2,1,1,1,1,0
1328436,Apartment,Entire home/apt,Real Bed,$63.00 ,$441.00 ,"$1,890.00 ",$100.00 ,$25.00 ,3,45,t,2,1,1,1,2,10
1329666,Apartment,Entire home/apt,Real Bed,$125.00 ,$875.00 ,"$3,750.00 ",$100.00 ,$45.00 ,2,1125,t,5,1,2,4,2,12
1330320,Apartment,Private room,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$0.00 ,$10.00 ,3,1125,t,2,1,1,1,1,15
1331239,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ","$1,500.00 ",$50.00 ,61,730,t,2,1,1,1,1,0
1334111,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$75.00 ,$49.00 ,2,2,t,4,1,1,3,1,0
1335109,Apartment,Entire home/apt,Pull-out Sofa,$32.00 ,$224.00 ,$960.00 ,$250.00 ,$75.00 ,6,150,t,1,1,1,1,1,0
1337778,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$150.00 ,$30.00 ,6,1125,t,3,1,1,1,2,50
1338928,Apartment,Entire home/apt,Real Bed,$120.00 ,$840.00 ,"$3,600.00 ",$120.00 ,$30.00 ,1,1125,t,6,1,2,6,5,15
1338998,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,$10.00 ,2,6,t,2,1,1,1,1,30
1339065,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$150.00 ,$30.00 ,2,1125,t,2,1,1,1,1,30
1339797,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,$10.00 ,2,14,t,2,1,1,1,1,25
1339858,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ",,$15.00 ,7,1125,t,3,,1,1,2,15
1339936,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$300.00 ,$50.00 ,21,90,t,2,1,1,2,2,15
1342415,Apartment,Entire home/apt,Real Bed,$115.00 ,$805.00 ,"$3,450.00 ",$400.00 ,,25,1124,t,5,1,2,3,4,9
1345110,Apartment,Entire home/apt,Real Bed,$48.00 ,$336.00 ,"$1,440.00 ",$150.00 ,$25.00 ,2,1125,t,2,1,1,1,1,15
1345530,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ",,,1,1125,t,3,1,1,1,1,10
1345607,Apartment,Entire home/apt,Real Bed,$79.00 ,$553.00 ,"$2,370.00 ",$250.00 ,$40.00 ,5,1125,t,3,1,2,2,2,15
1346757,Apartment,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",$90.00 ,$38.00 ,4,22,t,4,1,1,2,2,19
1347741,Apartment,Entire home/apt,Real Bed,$130.00 ,$910.00 ,"$3,900.00 ",$250.00 ,$36.00 ,3,14,t,3,2,2,4,2,15
1351859,Apartment,Private room,Real Bed,$32.00 ,$224.00 ,$960.00 ,,$10.00 ,2,60,t,2,1.5,1,1,1,15
1352426,Apartment,Entire home/apt,Real Bed,$52.00 ,$364.00 ,"$1,560.00 ",$500.00 ,$19.00 ,3,1125,t,4,1,1,2,1,10
1353286,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,$50.00 ,14,22,t,4,1,2,1,2,10
1355609,Apartment,Private room,Real Bed,$34.00 ,$238.00 ,"$1,020.00 ",$88.00 ,$16.00 ,2,30,t,2,1.5,1,1,1,15
1357532,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,$30.00 ,60,360,t,2,1,1,1,2,15
1358910,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,3,365,t,2,1,1,1,1,0
1362184,Guesthouse,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,$10.00 ,2,100,t,2,1,1,1,1,20
1363187,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$250.00 ,,2,1125,t,2,1,1,1,1,10
1366569,Apartment,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,$0.00 ,$10.00 ,3,360,t,2,1,1,1,1,15
1367584,Apartment,Entire home/apt,Real Bed,$137.00 ,$959.00 ,"$4,110.00 ",$350.00 ,$70.00 ,2,1125,t,6,1,2,4,4,25
1368460,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,$100.00 ,$15.00 ,2,1125,t,1,1,1,2,1,10
1372560,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",,$40.00 ,7,20,t,2,1,1,1,1,20
1373227,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$85.00 ,$10.00 ,2,1125,t,5,1,2,4,2,10
1374034,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$0.00 ,$60.00 ,59,270,t,2,1,1,1,1,0
1375990,Apartment,Private room,Real Bed,$37.00 ,$259.00 ,"$1,110.00 ",$0.00 ,$10.00 ,2,5,t,1,1,1,1,1,10
1379257,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",,$30.00 ,3,90,t,2,1.5,1,1,2,10
1379902,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$100.00 ,$35.00 ,2,90,t,2,1,1,1,1,10
1380515,Apartment,Entire home/apt,Real Bed,$130.00 ,$910.00 ,"$3,900.00 ",$0.00 ,$50.00 ,5,31,t,4,1,2,2,3,10
1386730,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,6,14,t,1,1,1,1,1,0
1386865,Apartment,Entire home/apt,Pull-out Sofa,$62.00 ,$434.00 ,"$1,860.00 ",$0.00 ,$0.00 ,1,1125,t,2,1,1,1,2,0
1389205,Apartment,Entire home/apt,Real Bed,$129.00 ,$903.00 ,"$3,870.00 ",$550.00 ,$39.00 ,4,1125,t,2,1.5,1,1,1,15
1390729,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",,$25.00 ,1,1125,t,2,1,1,1,1,0
1392487,Apartment,Entire home/apt,Pull-out Sofa,$65.00 ,$455.00 ,"$1,950.00 ",$150.00 ,$30.00 ,2,1125,t,3,1,1,1,2,0
1393078,Apartment,Private room,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",,,3,1125,t,2,1,1,1,1,0
1393484,Apartment,Shared room,Real Bed,$53.00 ,$371.00 ,"$1,590.00 ",$200.00 ,$20.00 ,3,8,t,1,1,1,1,1,12
1396645,Apartment,Entire home/apt,Real Bed,$78.00 ,$546.00 ,"$2,340.00 ",$450.00 ,$50.00 ,6,21,t,3,1,2,2,1,10
1396712,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,$30.00 ,4,90,t,2,1,1,1,1,10
1398566,Apartment,Private room,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$0.00 ,$20.00 ,5,31,t,1,1,1,1,1,10
1400305,Apartment,Private room,Real Bed,$63.00 ,$441.00 ,"$1,890.00 ",$200.00 ,$36.00 ,1,14,t,3,1,1,3,2,20
1400385,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$500.00 ,$10.00 ,2,7,t,4,1,2,2,2,10
1402056,Apartment,Private room,Real Bed,$21.00 ,$147.00 ,$630.00 ,,,2,1125,t,1,1,1,1,2,15
1405939,Apartment,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$100.00 ,$15.00 ,1,1125,t,6,1,1,4,2,13
1407846,Apartment,Private room,Real Bed,$64.00 ,$448.00 ,"$1,920.00 ",$0.00 ,$26.00 ,3,1125,t,2,1,1,2,1,0
1418849,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ","$1,000.00 ",$50.00 ,30,60,t,2,1,0,1,14,0
1419206,Apartment,Private room,Real Bed,$53.00 ,$371.00 ,"$1,590.00 ",$0.00 ,$35.00 ,3,45,t,1,2,1,1,1,22
1421907,Apartment,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,3,30,t,1,1,1,1,1,25
1422670,Apartment,Private room,Real Bed,$37.00 ,$259.00 ,"$1,110.00 ",$100.00 ,$15.00 ,3,7,t,1,1,1,1,1,0
1423398,Apartment,Entire home/apt,Real Bed,$120.00 ,$840.00 ,"$3,600.00 ",$550.00 ,$40.00 ,2,1125,t,5,1,4,4,1,0
1424667,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,$100.00 ,$20.00 ,1,1125,t,3,1,1,2,1,10
1427156,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",$200.00 ,$40.00 ,90,365,t,6,1,2,4,4,10
1429587,Apartment,Entire home/apt,Real Bed,$39.00 ,$273.00 ,"$1,170.00 ",$200.00 ,$40.00 ,2,1125,t,3,1,1,4,1,15
1433334,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,1,1125,t,2,1,1,1,1,0
1434704,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$300.00 ,$30.00 ,1,7,t,2,1,1,1,2,15
1434793,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,$20.00 ,3,14,t,3,1,1,1,1,10
1439011,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$20.00 ,4,100,t,2,1,1,1,1,0
1440214,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",,$25.00 ,7,1125,t,4,1,2,2,1,0
1440278,Townhouse,Entire home/apt,Real Bed,$99.00 ,$693.00 ,"$2,970.00 ","$1,500.00 ",$69.00 ,1,1124,t,8,2,3,3,2,39
1442066,Cabin,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",,,3,20,t,4,1,2,4,1,0
1448533,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$0.00 ,$25.00 ,3,21,t,2,1,1,1,1,0
1452082,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",,$20.00 ,5,1125,t,2,1,1,1,1,0
1455157,Apartment,Private room,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$100.00 ,$25.00 ,2,31,t,2,1,1,1,1,10
1455727,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",$150.00 ,$15.00 ,3,14,t,2,1,1,1,1,0
1457197,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$100.00 ,,1,1125,t,1,1,1,1,1,0
1457828,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,$14.00 ,4,30,t,2,1,1,1,1,15
1458754,Condominium,Entire home/apt,Real Bed,$155.00 ,"$1,085.00 ","$4,650.00 ",$250.00 ,$80.00 ,3,1125,t,5,1,2,5,2,5
1459806,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$0.00 ,$20.00 ,3,30,t,2,1.5,2,2,2,10
1460349,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$250.00 ,$30.00 ,3,10,t,2,1,1,1,1,0
1461097,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,,5,1125,t,4,1,1,2,1,0
1461104,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,2,1125,t,2,1,1,1,1,15
1461757,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$150.00 ,$20.00 ,2,1125,t,3,1,1,2,2,20
1463302,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$100.00 ,$5.00 ,90,1125,t,1,1,1,1,1,15
1465653,Apartment,Entire home/apt,Couch,$48.00 ,$336.00 ,"$1,440.00 ",$250.00 ,$25.00 ,1,14,t,4,1,1,2,1,25
1466154,Apartment,Entire home/apt,Futon,$60.00 ,$420.00 ,"$1,800.00 ",,,3,1125,t,2,1,1,1,1,0
1468813,Apartment,Private room,Real Bed,$17.00 ,$119.00 ,$510.00 ,,,5,1125,t,2,1,1,1,1,8
1471271,Apartment,Entire home/apt,Real Bed,$33.00 ,$231.00 ,$990.00 ,$500.00 ,$50.00 ,14,1125,t,6,1,1,3,1,0
1471798,Apartment,Private room,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$100.00 ,$29.00 ,1,1125,t,2,1,1,1,4,0
1473360,Apartment,Private room,Real Bed,$32.00 ,$224.00 ,$960.00 ,,,3,15,t,2,1,1,2,1,10
1474189,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$300.00 ,$50.00 ,3,1125,t,2,1,1,1,1,0
1477756,Apartment,Private room,Real Bed,$43.00 ,$301.00 ,"$1,290.00 ",,$15.00 ,2,7,t,2,1,1,1,1,10
1481357,Apartment,Private room,Real Bed,$48.00 ,$336.00 ,"$1,440.00 ",$0.00 ,$0.00 ,4,22,t,2,1,1,1,1,5
1481418,Apartment,Private room,Pull-out Sofa,$36.00 ,$252.00 ,"$1,080.00 ",,$20.00 ,10,1125,t,2,1,1,1,1,5
1481836,Apartment,Private room,Real Bed,$24.00 ,$168.00 ,$720.00 ,$100.00 ,$25.00 ,4,365,t,2,0.5,1,1,1,10
1482741,Apartment,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,$15.00 ,3,7,t,2,1,1,1,2,0
1485751,Apartment,Private room,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,,2,21,t,2,1,1,1,1,0
1490274,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,3,1125,t,2,1,1,2,1,5
1490920,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,3,1125,t,2,1,1,1,1,0
1491007,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$450.00 ,$40.00 ,4,45,t,1,1,0,1,1,16
1491518,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$250.00 ,$20.00 ,2,1125,t,1,1,1,1,1,10
1493526,Apartment,Private room,Pull-out Sofa,$39.00 ,$273.00 ,"$1,170.00 ",$100.00 ,$5.00 ,2,1125,t,2,1,1,1,1,15
1493537,Apartment,Entire home/apt,Real Bed,$43.00 ,$301.00 ,"$1,290.00 ",$500.00 ,$100.00 ,90,2000,t,2,1,1,1,2,25
1493899,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$350.00 ,,7,180,t,4,1,1,1,2,10
1494301,Apartment,Entire home/apt,Real Bed,$41.00 ,$287.00 ,"$1,230.00 ",,$20.00 ,1,1125,t,4,1,2,2,2,10
1497227,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,$10.00 ,3,1125,t,2,1,1,1,1,10
1497716,Apartment,Entire home/apt,Real Bed,$97.00 ,$679.00 ,"$2,910.00 ","$3,500.00 ",$150.00 ,7,1125,t,2,1,1,1,1,0
1505506,Apartment,Private room,Real Bed,$39.00 ,$273.00 ,"$1,170.00 ",,,2,1125,t,2,1,1,1,1,20
1505572,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$0.00 ,$20.00 ,2,1125,t,2,1,1,1,1,10
1507645,Apartment,Entire home/apt,Real Bed,$42.00 ,$294.00 ,"$1,260.00 ",$150.00 ,$25.00 ,10,120,t,1,1,1,1,1,50
1509828,Apartment,Private room,Real Bed,$36.00 ,$252.00 ,"$1,080.00 ",,,5,1125,t,2,1,1,1,1,0
1510861,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$0.00 ,$0.00 ,3,1125,t,6,1,2,6,1,8
1511005,Apartment,Private room,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$100.00 ,$20.00 ,3,1125,t,3,1,2,2,1,0
1511192,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$150.00 ,$10.00 ,1,1125,t,2,1,1,1,1,10
1517436,Apartment,Private room,Real Bed,$89.00 ,$623.00 ,"$2,670.00 ",,,2,1125,t,3,1,3,3,2,25
1517723,Apartment,Entire home/apt,Real Bed,$36.00 ,$252.00 ,"$1,080.00 ",,,6,1125,t,2,1,1,1,1,0
1521826,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$24.00 ,3,14,t,2,1,1,1,1,0
1523419,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$0.00 ,$40.00 ,3,1125,t,3,1,2,3,1,10
1523887,Apartment,Private room,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,$40.00 ,2,1125,t,2,1,1,1,1,0
1524184,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$200.00 ,$20.00 ,10,1125,t,1,1,1,1,1,10
1525270,Apartment,Entire home/apt,Real Bed,$580.00 ,"$4,060.00 ","$17,400.00 ",,,3,1125,t,4,1,2,2,1,0
1525501,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ","$1,000.00 ",$60.00 ,28,56,t,2,1,1,1,1,10
1528556,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,,2,1125,t,2,1,1,1,2,20
1532372,Apartment,Entire home/apt,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ",$200.00 ,$20.00 ,2,1125,t,4,1,1,1,2,10
